delta_t,x,y,delta_x,delta_y,speed_x,speed_y
62,-717.12384,14.9596405,10.884216,63.372665,0.17555188,1.0221398
38,-708.7663,23.562668,8.357544,8.603027,0.21993537,0.22639546
61,-715.614,73.31636,-6.8477173,49.753693,-0.11225766,0.8156343
39,-703.48785,76.93092,12.12616,3.614563,0.31092718,0.0926811
31,-689.67084,135.31818,13.817017,58.387253,0.4457102,1.8834598
30,-690.5392,119.42127,-0.86834717,-15.896904,-0.028944906,-0.5298968
40,-700.6365,4.0226135,-10.09729,-115.39866,-0.25243226,-2.8849664
30,-706.20404,-25.185852,-5.567566,-29.208466,-0.18558553,-0.9736155
37,-704.0674,-28.867905,2.1366577,-3.6820526,0.057747506,-0.09951494
32,-701.68146,-29.641647,2.3859253,-0.7737427,0.074560165,-0.024179459
31,-702.5816,-13.566498,-0.9001465,16.07515,-0.029036984,0.5185532
37,-702.2565,-19.942032,0.32513428,-6.375534,0.008787413,-0.17231174
32,-703.06683,-23.694794,-0.81036377,-3.7527618,-0.025323868,-0.11727381
68,-707.1136,-21.631409,-4.046753,2.063385,-0.059511073,0.030343898
32,-708.3361,-10.443039,-1.2225342,11.18837,-0.038204193,0.34963655
69,-723.084,-36.88568,-14.747864,-26.442642,-0.21373716,-0.3832267
31,-731.1071,-43.728836,-8.023132,-6.843155,-0.25881073,-0.22074693
67,-713.0706,130.0978,18.036499,173.82663,0.2692015,2.5944273
33,-717.9245,115.640015,-4.853882,-14.457779,-0.14708734,-0.43811452
68,-741.32245,59.6933,-23.39795,-55.946716,-0.34408748,-0.8227458
32,-772.42773,130.22916,-31.105286,70.53586,-0.9720402,2.2042456
68,-775.0574,98.461525,-2.6296387,-31.767632,-0.03867116,-0.46717104
32,-784.0148,15.165146,-8.957397,-83.29638,-0.27991867,-2.6030118
30,-791.06323,1.6929626,-7.048462,-13.472183,-0.23494872,-0.44907278
38,-799.8566,-1.2206268,-8.793396,-2.9135895,-0.23140515,-0.07667341
31,-831.6543,21.380753,-31.797668,22.60138,-1.0257312,0.72907674
