delta_t,x,y,delta_x,delta_y,speed_x,speed_y
39,-520.0824,-724.4767,-8.684509,10.653442,-0.22267972,0.2731652
30,-524.72705,-709.34326,-4.6446533,15.133423,-0.15482178,0.5044474
31,-528.03766,-669.4258,-3.310608,39.91748,-0.106793806,1.2876607
39,-510.961,-648.59973,17.07666,20.82605,0.43786308,0.5340013
31,-481.39032,-653.8912,29.570679,-5.291443,0.9538929,-0.1706917
32,-456.59943,-658.26654,24.790894,-4.375366,0.7747154,-0.1367302
37,-463.42535,-582.69946,-6.8259277,75.56708,-0.18448453,2.0423534
31,-482.31808,-593.1238,-18.89273,-10.424316,-0.60944295,-0.33626828
69,-473.31842,-599.5077,8.999664,-6.383911,0.13042992,-0.09252045
30,-457.53052,-608.36194,15.787903,-8.854248,0.5262634,-0.2951416
31,-440.2445,-630.0792,17.28601,-21.717285,0.55761325,-0.7005576
44,-433.43793,-642.1173,6.8065796,-12.038086,0.15469499,-0.27359286
56,-447.23456,-583.0227,-13.796631,59.094604,-0.24636841,1.0552608
39,-414.6413,-596.34344,32.59326,-13.32074,0.83572465,-0.34155744
30,-380.2508,-611.20074,34.390503,-14.8573,1.1463501,-0.49524334
31,-426.33127,-696.29724,-46.080475,-85.0965,-1.4864669,-2.7450483
39,-391.67563,-698.6554,34.65564,-2.3581543,0.88860613,-0.060465496
32,-345.55695,-802.2466,46.118683,-103.59119,1.4412088,-3.2372246
31,-388.01288,-719.0762,-42.455933,83.17041,-1.3695462,2.6829164
37,-639.09875,-392.80032,-251.08588,326.27585,-6.7861047,8.818266
31,-642.066,-401.13342,-2.9672241,-8.333099,-0.09571691,-0.26880965
30,-634.9349,-406.98163,7.1311035,-5.8482056,0.23770346,-0.19494018
39,-653.40356,-387.76447,-18.468689,19.217163,-0.47355613,0.49274778
31,-599.70715,-446.21503,53.69641,-58.45056,1.7321423,-1.885502
37,-244.27118,-791.1384,355.43597,-344.9234,9.606378,-9.322254
32,-211.63837,-834.4377,32.632812,-43.299255,1.0197754,-1.3531017
31,-240.66693,-820.35376,-29.028564,14.083923,-0.9364053,0.4543201
37,-271.30133,-792.5969,-30.6344,27.756836,-0.82795674,0.7501848
32,-333.8999,-721.8691,-62.59857,70.727844,-1.9562054,2.2102451
31,-507.82178,-535.0184,-173.92188,186.85071,-5.610383,6.027442
38,-520.4418,-549.82874,-12.619995,-14.810364,-0.33210513,-0.38974643
31,-496.5362,-629.7832,23.905579,-79.95447,0.77114767,-2.5791764
31,-484.65424,-637.8364,11.881958,-8.053223,0.38328898,-0.2597814
37,-496.53973,-652.585,-11.885498,-14.748596,-0.32122967,-0.3986107
32,-505.26105,-621.638,-8.721313,30.947021,-0.27254105,0.9670944
30,-46.839645,-751.6869,458.4214,-130.04889,15.280713,-4.334963
38,-442.21826,-583.78265,-395.3786,167.90424,-10.4047,4.4185324
32,-414.2232,-577.7259,27.995056,6.0567627,0.8748455,0.18927383
30,-427.07343,-531.74176,-12.85022,45.98413,-0.42834064,1.5328044
38,-155.98285,-757.7936,271.09058,-226.05182,7.1339626,-5.948732
32,-160.32468,-769.3034,-4.3418274,-11.509827,-0.1356821,-0.35968208
31,-164.17422,-801.2988,-3.8495483,-31.995422,-0.124178976,-1.0321105
37,-221.44708,-851.2794,-57.272858,-49.98059,-1.5479151,-1.3508267
32,-219.33878,-847.537,2.108307,3.7424316,0.06588459,0.11695099
30,-221.85545,-846.58936,-2.5166779,0.94763184,-0.08388926,0.031587727
38,-228.77496,-842.7294,-6.91951,3.8599854,-0.18209237,0.10157856
32,-229.54297,-839.2128,-0.7680054,3.5165405,-0.024000168,0.10989189
31,-225.95279,-836.7467,3.5901794,2.4661255,0.11581224,0.079552434
37,-223.63055,-844.21545,2.322235,-7.46875,0.06276311,-0.2018581
32,-211.38237,-858.8334,12.248184,-14.61792,0.38275576,-0.45681
30,-209.62743,-887.6811,1.7549438,-28.847717,0.05849813,-0.9615906
38,-219.06708,-903.1002,-9.4396515,-15.419128,-0.24841188,-0.40576655
32,-221.8666,-907.97455,-2.7995148,-4.8743286,-0.08748484,-0.15232277
30,-222.18672,-912.4573,-0.3201294,-4.482727,-0.0106709795,-0.14942424
38,-235.29887,-930.0508,-13.112152,-17.593506,-0.34505662,-0.462987
32,-250.43182,-952.6129,-15.13295,-22.562134,-0.47290468,-0.7050667
35,-255.755,-960.8948,-5.323181,-8.28186,-0.15209089,-0.23662458
32,-261.0049,-973.22815,-5.2499084,-12.333374,-0.16405964,-0.38541794
32,-261.3169,-979.6444,-0.3119812,-6.41626,-0.009749413,-0.20050812
31,-262.59802,-978.5225,-1.2811279,1.1218872,-0.04132671,0.03618991
37,-258.3101,-917.11163,4.2879333,61.41089,0.11589009,1.6597538
32,-257.85907,-922.9851,0.4510193,-5.873474,0.014094353,-0.18354607
33,-263.84894,-926.2204,-5.989868,-3.2352905,-0.18151116,-0.098039106
36,-262.70654,-934.36835,1.142395,-8.147949,0.031733196,-0.22633192
32,-258.57385,-943.1132,4.1326904,-8.744873,0.12914658,-0.27327728
37,-242.92427,-970.108,15.649582,-26.994751,0.42296168,-0.72958785
62,-244.43073,-1002.3487,-1.5064545,-32.240723,-0.024297653,-0.52001166
33,-239.12149,-1011.7599,5.3092346,-9.411194,0.1608859,-0.2851877
