delta_t,x,y,delta_x,delta_y,speed_x,speed_y
39,-565.41034,13.718494,0.97106934,-3.3481388,0.024899215,-0.08584971
62,-538.0051,59.35396,27.405212,45.635464,0.44201955,0.73605585
38,-536.79047,61.49388,1.2146606,2.139923,0.031964753,0.056313764
61,-481.78024,50.384647,55.010223,-11.109234,0.90180695,-0.1821186
39,-490.12256,39.79734,-8.342316,-10.587307,-0.21390553,-0.2714694
31,-494.21103,-23.816015,-4.0884705,-63.613358,-0.13188614,-2.0520437
30,-498.6624,-17.792992,-4.4513855,6.0230236,-0.14837952,0.20076746
40,-499.53485,-13.504124,-0.8724365,4.288868,-0.021810913,0.1072217
30,-499.63007,-15.122658,-0.095214844,-1.6185341,-0.0031738281,-0.053951137
37,-499.1637,-6.3088293,0.46636963,8.813828,0.012604585,0.23821159
32,-501.01065,-5.9261947,-1.8469543,0.38263464,-0.057717323,0.0119573325
31,-517.94745,13.532912,-16.936798,19.459106,-0.54634833,0.6277131
37,-517.15515,23.788076,0.79229736,10.255164,0.021413442,0.2771666
32,-513.4309,28.751196,3.7242432,4.9631195,0.1163826,0.15509748
68,-522.76154,25.727287,-9.330627,-3.0239086,-0.13721511,-0.044469245
32,-513.4398,-5.0389056,9.321716,-30.766193,0.29130363,-0.96144354
69,-515.9946,-33.89335,-2.5548096,-28.854443,-0.037026227,-0.41818032
31,-529.9293,-53.79929,-13.934692,-19.905941,-0.4495062,-0.64212716
67,-531.40497,-33.194664,-1.475647,20.604626,-0.022024581,0.3075317
33,-537.64636,-28.83881,-6.241394,4.355854,-0.18913315,0.13199557
68,-545.38495,-6.2906494,-7.7385864,22.54816,-0.11380274,0.3315906
32,-556.6701,-52.042686,-11.285156,-45.752037,-0.35266113,-1.4297512
68,-584.61566,-22.089165,-27.945557,29.953522,-0.41096407,0.44049296
32,-612.7112,25.404863,-28.09552,47.494026,-0.877985,1.4841883
30,-630.8594,32.90183,-18.148193,7.4969654,-0.60493976,0.24989885
38,-640.14923,36.817917,-9.289856,3.916088,-0.2444699,0.10305495
31,-638.62756,43.941807,1.5216675,7.12389,0.04908605,0.2298029
31,-633.0176,53.977306,5.6099854,10.0355,0.18096727,0.3237258
37,-638.04987,60.25218,-5.0322876,6.274872,-0.13600777,0.16959113
33,-640.2033,55.109875,-2.1534424,-5.1423035,-0.06525583,-0.15582737
30,-644.2006,50.768917,-3.9973145,-4.3409576,-0.13324381,-0.14469859
37,-689.5108,33.826435,-45.31018,-16.942482,-1.2245995,-0.4579049
32,-695.72864,32.418293,-6.2178345,-1.4081421,-0.19430733,-0.04400444
30,-711.04236,58.12621,-15.313721,25.707916,-0.51045734,0.85693055
38,-720.03394,77.343285,-8.991577,19.217075,-0.23662046,0.5057125
33,-740.5062,70.681046,-20.47229,-6.662239,-0.6203724,-0.20188603
30,-747.2943,56.47793,-6.788086,-14.203117,-0.22626953,-0.47343725
37,-761.275,31.622717,-13.980713,-24.855211,-0.37785712,-0.67176247
33,-761.84973,26.630224,-0.57470703,-4.9924927,-0.017415365,-0.15128766
