delta_t,x,y,delta_x,delta_y,speed_x,speed_y
38,-930.5054,-710.5979,-43.99756,5.081909,-1.1578305,0.13373445
30,-929.82635,-738.1216,0.6790161,-27.523682,0.022633871,-0.91745603
32,-898.5915,-686.7123,31.234863,51.4093,0.9760895,1.6065407
38,-1013.7784,-686.96094,-115.18689,-0.24865723,-3.031234,-0.006543611
30,-1048.072,-716.6752,-34.29364,-29.714233,-1.1431214,-0.99047446
32,-1051.7662,-710.7407,-3.6942139,5.9344482,-0.11544418,0.18545151
38,-1045.793,-755.2033,5.9732666,-44.462585,0.15719123,-1.170068
30,-1062.1758,-749.8111,-16.382812,5.392212,-0.54609376,0.1797404
32,-1054.212,-738.7158,7.963745,11.095276,0.24886703,0.34672737
38,-1031.4276,-727.0912,22.784424,11.624634,0.5995901,0.30591142
30,-1103.8738,-774.1985,-72.44617,-47.1073,-2.4148722,-1.5702434
32,-1107.8058,-785.14087,-3.9320068,-10.942383,-0.12287521,-0.34194946
38,-1098.1345,-808.1914,9.671265,-23.050537,0.25450698,-0.6065931
31,-1063.5441,-775.30896,34.590454,32.882446,1.1158211,1.060724
31,-1071.518,-746.9407,-7.973877,28.368286,-0.25722185,0.915106
37,-977.5215,-792.31165,93.99646,-45.37097,2.5404449,-1.2262424
32,-991.2102,-786.3677,-13.688721,5.9439697,-0.42777252,0.18574905
31,-931.9414,-729.9748,59.2688,56.392883,1.9118967,1.8191253
37,-845.0774,-771.8063,86.86401,-41.831482,2.347676,-1.1305805
33,-994.8252,-870.00836,-149.7478,-98.20209,-4.537812,-2.9758208
30,-1439.6987,-844.2366,-444.87354,25.77179,-14.829118,0.85905963
37,-1446.762,-865.34955,-7.0632324,-21.112976,-0.19089818,-0.57062095
31,-1446.7722,-866.0136,-0.010253906,-0.6640625,-3.3077117E-4,-0.021421371
32,-1476.8232,-870.5652,-30.051025,-4.5515747,-0.93909454,-0.14223671
37,-1025.3422,-762.0763,451.48108,108.48889,12.202191,2.9321322
31,-993.0469,-754.90735,32.295288,7.1689453,1.0417835,0.2312563
32,-1025.0264,-784.33575,-31.979492,-29.428406,-0.99935913,-0.9196377
38,-1071.4995,-830.23096,-46.473145,-45.895203,-1.2229775,-1.2077684
30,-1076.7721,-812.52264,-5.272583,17.708313,-0.17575277,0.5902771
39,-1067.4474,-811.2417,9.324707,1.2809448,0.23909505,0.03284474
31,-1072.6528,-796.1382,-5.2054443,15.103516,-0.16791756,0.48721018
32,-1086.485,-769.6049,-13.832153,26.533264,-0.4322548,0.8291645
37,-1031.0947,-720.7314,55.39026,48.873535,1.4970341,1.3209064
31,-1025.4272,-728.29395,5.6674805,-7.562561,0.18282194,-0.24395359
32,-1005.40533,-715.3977,20.021912,12.89624,0.62568474,0.4030075
37,-990.2988,-704.1429,15.106506,11.254822,0.40828395,0.30418438
31,-977.2345,-699.38983,13.064331,4.7530518,0.42143002,0.15332425
32,-930.4719,-709.5219,46.762573,-10.13208,1.4613304,-0.3166275
38,-943.6011,-700.7915,-13.12915,8.730408,-0.34550396,0.22974758
30,-966.4994,-775.469,-22.898315,-74.67749,-0.7632772,-2.4892497
32,-930.36,-688.41907,36.139404,87.04993,1.1293564,2.7203102
36,-930.36,-688.41907,0.0,0.0,0.0,0.0
31,-930.36,-688.41907,0.0,0.0,0.0,0.0
33,-731.8248,-657.24414,198.53516,31.174927,6.0162168,0.94469476
37,-654.5963,-693.66925,77.228516,-36.42511,2.0872571,-0.98446244
31,-635.5986,-697.60425,18.997742,-3.9349976,0.6128304,-0.12693541
32,-721.3612,-503.93918,-85.762634,193.66507,-2.6800823,6.0520334
36,-721.3612,-503.93918,0.0,0.0,0.0,0.0
31,-721.3612,-503.93918,0.0,0.0,0.0,0.0
37,-721.3612,-503.93918,0.0,0.0,0.0,0.0
34,-578.3202,-830.6953,143.04102,-326.75613,4.2070885,-9.610475
30,-666.2845,-877.33374,-87.964294,-46.638428,-2.9321432,-1.5546143
31,-630.4135,-824.61115,35.87097,52.722595,1.1571281,1.7007289
39,-622.8963,-758.4156,7.517212,66.19556,0.19274902,1.697322
30,-646.2013,-718.28406,-23.304993,40.13153,-0.7768331,1.3377177
31,-669.968,-680.53644,-23.766724,37.74762,-0.7666685,1.2176652
