delta_t,x,y,delta_x,delta_y,speed_x,speed_y
62,-438.36612,278.6087,19.703674,89.74255,0.3178012,1.4474605
38,-434.08206,277.56335,4.2840576,-1.0453491,0.112738356,-0.027509188
61,-336.10245,238.38464,97.979614,-39.17871,1.6062232,-0.64227396
39,-352.0492,226.10512,-15.946747,-12.279526,-0.40889093,-0.31485963
31,-374.7182,124.59529,-22.669006,-101.50983,-0.7312583,-3.2745106
30,-376.27365,134.4161,-1.5554504,9.820816,-0.05184835,0.32736054
40,-376.4145,140.65541,-0.14083862,6.2393036,-0.0035209656,0.15598258
30,-374.17224,137.84908,2.2422485,-2.8063354,0.07474162,-0.09354451
37,-374.1943,152.86877,-0.022064209,15.019699,-5.9633E-4,0.40593782
32,-373.78506,155.6565,0.40924072,2.7877197,0.012788773,0.08711624
31,-432.5826,195.3549,-58.797546,39.69841,-1.896695,1.2805939
37,-430.12558,198.3838,2.4570312,3.0289001,0.06640625,0.08186217
32,-412.0051,196.91635,18.120483,-1.467453,0.5662651,-0.045857906
68,-394.76733,185.26921,17.237762,-11.6471405,0.2534965,-0.17128147
32,-389.3438,147.515,5.423523,-37.75421,0.16948509,-1.1798191
69,-385.7731,120.74184,3.5707092,-26.773163,0.05174941,-0.38801685
31,-404.72528,123.142685,-18.952179,2.4008484,-0.6113606,0.07744672
68,-407.72223,144.75003,-2.9969482,21.607346,-0.04407277,0.31775507
32,-420.65918,150.83319,-12.936951,6.0831604,-0.4042797,0.19009876
68,-426.64984,170.88736,-5.9906616,20.054169,-0.08809797,0.29491425
32,-429.15775,82.52238,-2.507904,-88.36498,-0.078372,-2.7614057
68,-467.62115,98.57938,-38.46341,16.057,-0.56563836,0.23613234
32,-483.84265,186.5454,-16.221497,87.96602,-0.50692177,2.748938
30,-505.05737,191.4572,-21.214722,4.911804,-0.7071574,0.1637268
39,-505.6343,194.237,-0.5769348,2.7798004,-0.0147932,0.07127693
31,-498.6005,201.03574,7.0338135,6.7987366,0.22689721,0.21931408
30,-500.86725,214.40645,-2.2667542,13.370712,-0.07555847,0.44569042
37,-515.1972,224.71187,-14.329956,10.30542,-0.3872961,0.27852488
33,-520.8838,229.57986,-5.6865845,4.867996,-0.17232074,0.14751504
30,-518.3085,229.01048,2.5753174,-0.5693817,0.08584391,-0.018979391
37,-582.6776,197.37244,-64.36914,-31.638046,-1.7397065,-0.85508233
33,-589.8147,198.59238,-7.137085,1.2199402,-0.2162753,0.036967885
68,-636.5806,240.87276,-46.76593,42.28038,-0.68773425,0.6217703
32,-638.3697,233.81268,-1.7890625,-7.060074,-0.055908203,-0.22062731
30,-643.8206,225.90979,-5.4509277,-7.902893,-0.18169759,-0.26342976
38,-667.8512,194.2016,-24.030579,-31.70819,-0.63238364,-0.8344261
32,-658.84924,193.8064,9.001953,-0.39520264,0.28131104,-0.012350082
30,-664.586,201.04578,-5.7367554,7.23938,-0.19122519,0.24131267
38,-675.3816,223.72733,-10.795593,22.68155,-0.28409457,0.5968829
32,-676.5679,232.319,-1.1862793,8.591675,-0.037071228,0.26848984
32,-680.5695,247.48956,-4.001648,15.170563,-0.1250515,0.4740801
37,-680.3291,247.42708,0.24041748,-0.06248474,0.0064977696,-0.0016887768
31,-688.7132,251.68494,-8.384094,4.2578583,-0.27045465,0.13735026
37,-698.2266,252.72244,-9.513428,1.0375061,-0.25711966,0.028040705
63,-701.0986,226.44577,-2.8719482,-26.276672,-0.04558648,-0.41709003
33,-700.46765,211.05525,0.6309204,-15.390518,0.0191188,-0.46637934
34,-685.3382,207.96332,15.129456,-3.0919342,0.444984,-0.09093924
33,-676.8704,203.3605,8.467773,-4.6028137,0.2565992,-0.1394792
33,-676.3069,186.5868,0.5635376,-16.773697,0.017076897,-0.50829387
34,-675.95514,177.46948,0.3517456,-9.117325,0.010345459,-0.26815662
33,-676.2113,169.84071,-0.25616455,-7.628769,-0.007762562,-0.23117481
37,-677.422,163.48947,-1.2106934,-6.351242,-0.03272144,-0.1716552
63,-691.67554,175.56723,-14.25354,12.077759,-0.22624667,0.19171046
33,-686.9631,172.34001,4.7124634,-3.2272186,0.14280193,-0.0977945
34,-685.7367,172.89885,1.2263794,0.5588379,0.03606998,0.01643641
33,-664.44434,218.19307,21.292358,45.29422,0.64522296,1.3725522
38,-675.99994,193.83693,-11.555603,-24.35614,-0.30409482,-0.64095104
31,-683.49817,151.4148,-7.49823,-42.422134,-0.24187839,-1.368456
31,-671.5963,80.096596,11.901855,-71.3182,0.38393083,-2.3005872
33,-684.69653,101.596924,-13.10022,21.500328,-0.39697635,0.6515251
35,-715.2616,115.0081,-30.565063,13.411179,-0.8732875,0.38317654
32,-731.3255,115.02396,-16.063904,0.015853882,-0.501997,4.954338E-4
33,-832.6274,231.09583,-101.30188,116.07187,-3.069754,3.5173295
36,-837.8554,243.33817,-5.2280273,12.24234,-0.14522298,0.340065
31,-836.94135,248.97736,0.9140625,5.6391907,0.029485887,0.18190938
33,-841.84906,246.69215,-4.907715,-2.285202,-0.14871863,-0.06924855
35,-832.9525,241.86678,8.896545,-4.8253784,0.25418702,-0.13786796
32,-807.4019,237.38445,25.550598,-4.4823303,0.7984562,-0.14007282
33,-790.8785,244.67578,16.523438,7.291336,0.50071025,0.22094958
35,-771.02277,242.00952,19.855713,-2.6662598,0.5673061,-0.07617885
32,-566.30444,205.72148,204.71832,-36.28804,6.3974476,-1.1340013
33,-580.40674,218.83943,-14.102295,13.11795,-0.42734227,0.39751366
35,-576.63806,221.29585,3.7686768,2.456421,0.107676476,0.070183456
32,-569.36383,210.40265,7.274231,-10.893204,0.22731972,-0.34041262
33,-538.2264,198.36179,31.137451,-12.040863,0.9435591,-0.36487463
35,-526.61383,208.1001,11.612549,9.738312,0.3317871,0.2782375
32,-523.2843,208.18115,3.3295288,0.08105469,0.104047775,0.002532959
33,-511.18552,203.39839,12.098785,-4.7827606,0.36662987,-0.14493214
35,-527.07886,189.55505,-15.893341,-13.843338,-0.45409545,-0.39552394
33,-527.04443,153.85516,0.034423828,-35.69989,0.0010431464,-1.0818149
32,-519.3045,138.78171,7.739929,-15.073456,0.24187279,-0.4710455
35,-511.126,117.70381,8.178497,-21.077896,0.23367135,-0.6022256
33,-489.46832,93.62752,21.657684,-24.076294,0.65629345,-0.7295847
32,-473.89636,59.790016,15.57196,-33.8375,0.48662376,-1.0574219
35,-453.90173,51.68859,19.994629,-8.101425,0.5712751,-0.23146929
33,-421.7836,30.820084,32.118134,-20.868507,0.9732768,-0.632379
32,-482.2779,-108.629974,-60.494293,-139.45006,-1.8904467,-4.3578143
35,-473.43475,-92.07463,8.84314,16.555344,0.25266114,0.47300982
33,-443.25024,-91.3745,30.18451,0.7001343,0.9146821,0.02121619
32,-440.63428,-143.41211,2.6159668,-52.037613,0.08174896,-1.6261754
50,-423.40405,-134.02292,17.230225,9.389191,0.3446045,0.18778381
49,-429.5896,72.80536,-6.185547,206.82828,-0.12623565,4.2209854
37,-429.84293,84.865036,-0.25332642,12.059677,-0.00684666,0.3259372
31,-429.57727,94.960815,0.26565552,10.095779,0.008569533,0.3256703
37,-399.2372,101.8272,30.340057,6.8663864,0.82000154,0.18557802
33,-393.40512,99.09584,5.8320923,-2.7313614,0.17673007,-0.08276853
33,-384.24625,81.12016,9.1588745,-17.975677,0.27754164,-0.5447175
34,-369.14966,56.12536,15.096588,-24.994804,0.4440173,-0.7351413
33,-359.409,62.183098,9.740662,6.0577393,0.29517156,0.18356785
31,-344.68475,43.596664,14.724243,-18.586433,0.4749756,-0.59956235
33,-340.5458,27.728828,4.1389465,-15.867836,0.12542263,-0.4808435
36,-330.86816,7.563553,9.677643,-20.165276,0.26882342,-0.5601466
32,-331.50952,-11.64798,-0.6413574,-19.211533,-0.02004242,-0.6003604
37,-317.96735,126.602394,13.542175,138.25037,0.36600474,3.7364964
30,-260.05844,165.09955,57.908905,38.497154,1.9302968,1.2832385
32,-247.53006,199.27731,12.528381,34.177765,0.39151192,1.0680552
33,-284.4795,293.6017,-36.949432,94.3244,-1.1196798,2.8583152
37,-293.37045,311.5196,-8.890961,17.917877,-0.24029623,0.48426694
31,-300.6382,318.7732,-7.267761,7.253601,-0.23444392,0.23398714
37,-314.15195,326.90143,-13.513733,8.128235,-0.365236,0.21968202
32,-332.04395,327.3966,-17.891998,0.49517822,-0.55912495,0.015474319
32,-352.45117,326.98975,-20.407227,-0.40686035,-0.63772583,-0.012714386
31,-369.9457,327.21436,-17.494537,0.22460938,-0.56433994,0.007245464
42,-390.7272,322.64868,-20.781494,-4.565674,-0.49479747,-0.10870652
59,-423.97217,350.80438,-33.244965,28.1557,-0.563474,0.47721526
36,-436.83453,367.46762,-12.862366,16.663239,-0.35728794,0.46286774
31,-461.81528,377.07034,-24.980743,9.602722,-0.8058304,0.30976522
33,-476.29,377.98898,-14.474731,0.91864014,-0.43862823,0.02783758
37,-491.747,367.5827,-15.457001,-10.4062805,-0.41775677,-0.28125083
67,-543.2713,368.29544,-51.524292,0.71273804,-0.7690193,0.010637881
31,-564.5489,355.24982,-21.277588,-13.045624,-0.68637383,-0.42082658
